ward_no,date,mean
38,2018-08-28,-0.3145458220934205
39,2018-08-28,-0.3046897866190066
40,2018-08-28,-0.3104261467955989
41,2018-08-28,-0.3131034761731121
70,2018-08-28,-0.3303490943314735
44,2018-08-28,-0.3102520523544186
58,2018-08-28,-0.3951690203436384
59,2018-08-28,-0.3492758963318969
69,2018-08-28,-0.31926667055091823
55,2018-08-28,-0.4619414662629528
54,2018-08-28,-0.4835561732200709
53,2018-08-28,-0.5790817373951109
52,2018-08-28,-0.5471817077264816
61,2018-08-28,-0.35722969749811034
60,2018-08-28,-0.4173990913021854
57,2018-08-28,-0.4181031582012321
56,2018-08-28,-0.4100707571008637
67,2018-08-28,-0.31022340374680346
66,2018-08-28,-0.31938043372089825
64,2018-08-28,-0.32592132448304106
63,2018-08-28,-0.3343692328875389
62,2018-08-28,-0.35869636006163713
65,2018-08-28,-0.324436437313055
68,2018-08-28,-0.3072826335249509
72,2018-08-28,-0.4320847211023647
73,2018-08-28,-0.28058257671659903
74,2018-08-28,-0.3126007439194491
77,2018-08-28,-0.29058943022864075
75,2018-08-28,-0.3888846660779449
76,2018-08-28,-0.27853973621301925
76,2018-08-28,-0.41329732766523536
78,2018-08-28,-0.30542561403917595
79,2018-08-28,-0.4265918126341355
83,2018-08-28,-0.5872185251223011
82,2018-08-28,-0.5637245211619341
80,2018-08-28,-0.5369853406187043
29,2018-08-28,-0.4638361823678006
81,2018-08-28,-0.6113966862252149
84,2018-08-28,-0.5953301272650391
85,2018-08-28,-0.5826419749157126
2,2018-09-04,-1.160745580013762
5,2018-09-04,-1.2660924331410228
4,2018-09-04,-1.3069947197065332
3,2018-09-04,-1.2545903744653721
1,2018-09-04,-0.9619759528728248
6,2018-09-04,-1.1256558051939975
21,2018-09-04,-1.2632500077570894
7,2018-09-04,-1.1696564490776753
8,2018-09-04,-1.3088253780174406
10,2018-09-04,-1.157733384039518
13,2018-09-04,-1.0547176724543654
14,2018-09-04,-1.0897141421613568
9,2018-09-04,-1.1506137074612444
11,2018-09-04,-1.0918102792387294
12,2018-09-04,-1.0043867511337674
20,2018-09-04,-1.1157589177482432
15,2018-09-04,-0.9572265815431609
16,2018-09-04,-0.9007199618302304
17,2018-09-04,-0.9897509043982656
18,2018-09-04,-0.8986038264021233
24,2018-09-04,-1.4573414399692242
19,2018-09-04,-1.060276230611031
22,2018-09-04,-1.3948599343989647
23,2018-09-04,-1.2080391355916968
27,2018-09-04,-1.3527636451302083
28,2018-09-04,-1.3760668420929083
25,2018-09-04,-1.3957976717510725
26,2018-09-04,-1.3683612463665569
30,2018-09-04,-1.313113642277579
31,2018-09-04,-1.2700069720271367
32,2018-09-04,-1.4167100999190398
46,2018-09-04,-0.9781601085567584
51,2018-09-04,-0.9756924494023101
33,2018-09-04,-1.0908809200282017
47,2018-09-04,-1.1491502941906804
34,2018-09-04,-1.2442829190807971
35,2018-09-04,-1.1001560520708664
42,2018-09-04,-1.0955898575308465
43,2018-09-04,-0.9922390256802892
45,2018-09-04,-0.9342548763120164
48,2018-09-04,-1.0815689770687864
49,2018-09-04,-1.0114166258302273
50,2018-09-04,-0.8411795386406272
36,2018-09-04,-0.9511461016527024
37,2018-09-04,-0.8052232292042633
71,2018-09-04,-0.9914926011034889
38,2018-09-04,-0.9168881111139008
